ITEM_SK,TotalRevenue,TransactionCount,CustomerCount,AvgPrice,Category,Department,ItemDesc
11645980,2976.55999,658,216,4.46134654,Sandwich / ,Home Meal Re,Sandwich A
11901473,2969.97993,413,209,7.141070474,Apple And P,Produce,Honeycrisp
11842451,2969.33994,590,272,4.711005619,Yogurt,Dairy,Liberte Yo
11619282,2968.68997,799,340,3.296862979,Refrigerate,Produce,Comp Caesa
11670831,2967.41967,854,469,1.396092131,Canned and ,Grocery,ClovLeaf T
11699716,2962.35996,633,321,4.230559055,Processed,Meat,Larsen Wie
14399127,2960.89787,313,226,9.216756006,Pork,Meat,Pork Tende
11738371,2956.77821,433,198,5.763384198,Beef,Meat,SterlSil R
12788285,2956.58996,691,345,4.081369978,Deli Cheese,Deli,Sensatns G
11743146,2955.01972,668,198,4.14136707,Cooked Meal,Home Meal Re,Chicken Po
11815094,2954.39996,810,349,3.317269709,Yogurt,Dairy,Astro Yogu
12159328,2952.03993,851,403,1.879338048,Other Fruit,Produce,Ataulfo Ma
11727459,2949.10999,1081,537,2.436207214,Refrigerate,Produce,Comp Veget
11600770,2948.83967,647,349,3.830505533,Cooking Veg,Produce,Carrots 5L
11603586,2948.38962,1277,526,1.348878571,Organic &Na,Grocery,ClfBarLu C
14513086,2944.43999,881,389,3.196928625,Chips,Grocery,Doritos To
13903414,2943.43989,533,363,4.925009354,Paper,Grocery,Royale Bat
13776051,2942.02995,628,261,4.489903824,Organic Pro,Produce,CompOrg Ro
14509227,2927.43998,871,379,3.198036734,Chips,Grocery,Doritos To
12787455,2926.67998,609,217,4.472957775,Refrigerate,Produce,Sensatns S
11743113,2925.17995,746,291,3.848514483,HMR Chicken,Home Meal Re,White 1/4 
12246782,2919.69996,1059,593,2.606918946,Cooking Veg,Produce,Carrots 2L
11737691,2916.24998,881,370,3.279787389,Salads,Home Meal Re,Comp Coles
11675084,2908.70995,833,377,3.113864079,Yogurt,Dairy,YoplaitS Y
14456026,2906.4871,292,166,9.171777792,Organic &Na,Grocery,Comp Quino
11616781,2906.0797,551,126,5.079579256,Milk Produc,Dairy,Lacteeze 1
11948914,2903.85,378,245,6.162936508,Paper,Grocery,Majesta Ba
11873431,2898.10984,583,343,4.371781098,Ham,Meat,Comp Hicko
11686868,2896.52,867,376,3.19,Eggs,Dairy,Comp Eggs 
11684197,2892.27964,436,219,6.222933548,Soft Drinks,Grocery,CanadDry G
13789460,2887.57993,337,174,8.53589276,Cooking Veg,Produce,Caesar Sal
11732094,2884.89,1539,789,0.689549314,Potatoes,Produce,Baker Pota
12819977,2884.04995,708,334,3.716478319,Yogurt,Dairy,Danone Oik
12932796,2882.01719,297,157,8.287082684,Beef,Meat,S/S Stripl
11697162,2879.46765,288,127,9.870836875,Organic &Na,Grocery,Just Us Ri
11662806,2878.56971,545,176,4.85094685,Refrigerate,Produce,Bolthous G
11743038,2872.39999,914,285,3.032679808,Sandwich / ,Home Meal Re,Egg Salad 
11746236,2870.64999,1732,605,1.629539499,Milk Produc,Dairy,Farmers Mi
14273857,2867.83998,665,380,4.233132217,Other Fruit,Produce,Grapes See
14908451,2866.21974,801,278,2.130151376,Water,Grocery,Sanpellg M
11751035,2865.27999,619,249,4.588613803,Magazines A,Books & Maga,Frank Mag
11653583,2859.63998,808,259,3.3300825,Breads,Instore Bake,Red Island
11721025,2841.53985,423,263,6.532403298,Shell Fish ,Seafood,Sm Bay Sca
11679025,2836.06996,1146,466,2.330407206,Milk Produc,Dairy,Farmers Li
14423035,2834.82988,335,147,8.352784207,Bistro,Home Meal Re,Crispy Chi
11699189,2834.15999,965,493,2.635906733,Bread Produ,Commercial B,Comp Eng M
11749840,2833.65,1125,478,2.42953037,Other Fruit,Produce,Red Seedle
11704058,2831.19994,671,399,3.481464847,Other Fruit,Produce,High Bush 
11741277,2829.83992,789,337,3.451933132,Pastry Coun,Pastry,Lemon Loaf
11679924,2828.11985,798,344,3.512289161,Deli Meats-,Deli,Comp Sugar
15092726,2824.88819,297,129,8.760884307,Boxed Meat,Meat,Comp Chick
11749345,2821.77,1088,470,2.600452865,Apple And P,Produce,Fuji Apple
11823785,2818.99999,665,314,4.039842102,Pickles-Ant,Deli,Sabra Humm
11698043,2818.37998,1199,536,2.186080063,Refrigerate,Produce,Comp Cole 
11696643,2817.23958,484,145,5.319848058,Milk Produc,Dairy,Natrel Mil
15164986,2814.47979,423,271,6.253570059,Paper,Grocery,Royale Bat
11619276,2811.38997,731,316,3.639165513,Refrigerate,Produce,Comp Simpl
11609045,2808.36989,599,349,4.734527361,Cooking Veg,Produce,Butternut 
14879247,2807.07951,395,170,6.457926662,Processed,Meat,Schneidr J
12773827,2804.22978,467,123,5.424446612,Frozen Orga,Frozen Groce,Glutino Br
11602745,2803.71983,706,266,3.300146507,Yogurt,Dairy,Astro BioB
13015623,2798.60989,993,311,1.201527833,Internation,Grocery,NongShim S
12932333,2797.48978,667,330,3.412157497,Beef,Meat,SterlSil I
15016568,2794.42988,463,231,5.841230972,Dairy Chees,Dairy,Comp Chees
12222196,2791.55997,777,396,3.267601876,Chips,Grocery,Tostitos M
12833771,2788.00992,609,245,4.166689311,Frozen Dess,Frozen Groce,CompDark S
12807631,2785.28999,703,308,3.60396011,Bread Produ,Commercial B,Dempster B
14383201,2782.2,1390,759,1.99412509,Potatoes,Produce,Potatoes M
13043418,2779.77,738,240,3.754674797,Muffins,Instore Bake,Muffin Cho
11694485,2779.5694,604,121,2.842619107,Water,Grocery,Evian Spri
11670741,2777.91994,673,327,3.882255314,Refrigerate,Produce,Romaine He
11744934,2775.00888,467,197,5.080717126,Lamb,Meat,Lamb Stew 
11703696,2772.82999,702,373,3.773992357,Dairy Chees,Dairy,Philly Cre
14861196,2763.29936,433,176,5.51957597,Yogurt,Dairy,Liberte Yo
11698123,2757.43726,282,192,9.518823877,Beef,Meat,Prime Rib 
12572037,2756.43,604,179,4.476059603,Sandwich / ,Home Meal Re,Turkey Cra
14555763,2755.57,821,457,3.274841076,Paper,Grocery,Spontowl E
11667233,2754.61755,291,157,9.29524945,Fresh Crust,Seafood,Market Lob
11666103,2752.71993,435,251,6.113693414,Oil,Grocery,Bert Oil O
12906967,2748.32952,387,153,6.453909829,Soft Drinks,Grocery,CocaCola Z
12184080,2747.77998,650,342,4.179620504,Internation,Grocery,HuyFong Sr
11645275,2744.44964,351,149,7.283332843,Pet,Grocery,Maxx Scoop
12932335,2743.85812,335,173,6.753876206,Beef,Meat,SterlSil R
11746300,2740.26998,1052,355,2.275339034,Milk Produc,Dairy,Scotsbrn C
11656156,2731.34999,745,455,3.584385964,Salad Dress,Grocery,Kraft Mira
11604872,2727.52998,1124,531,2.324118642,Salad Items,Produce,Comp Cilan
11652266,2723.06996,727,275,3.469696534,Mushrooms,Produce,Mushrooms 
12175836,2719.6699,620,269,3.934733393,Organic And,Dairy,Silk True 
14341554,2718.51984,795,309,2.997241754,Buns And Ro,Instore Bake,Telera Rol
12932792,2718.028,304,171,8.773469944,Beef,Meat,S/S Cross 
11620205,2716.76995,628,350,4.070403373,Cereal,Grocery,GenMills C
12018266,2713.64997,593,324,4.104591402,Other Fruit,Produce,Blueberrie
11744850,2712.33995,825,412,3.061311245,Bread Produ,Commercial B,Bens Villa
11668606,2712.12,1384,653,1.868345376,Refrigerate,Produce,Carrot Mat
13789488,2705.36881,315,134,8.524980413,Cooking Veg,Produce,Salad Chic
11620754,2704.20996,705,371,3.668607887,Mushrooms,Produce,Mushroom W
11681485,2703.45997,1034,546,2.603806019,Apple And P,Produce,Apples Roy
11684527,2694.1599,392,106,6.715595115,Pickles-Ant,Deli,SumFresh H
14315947,2687.83979,1159,463,1.449247421,Organic &Na,Grocery,ClifBar Co
11599899,2681.15998,1613,763,1.605521875,Salad Items,Produce,Parsley
14117276,2680.57985,730,293,3.179465124,Organic Pro,Produce,Organic Re
15145967,2679.81778,295,181,8.531369586,Chicken,Meat,Sens Chick
11636673,2671.25998,795,353,3.291266239,Salads,Home Meal Re,Comp Macar
11952641,2671.18999,881,362,2.679965906,Organic &Na,Grocery,Kettle Chi
14345281,2671.03998,847,310,3.027450743,Breads,Instore Bake,Artisan Ba
11748958,2666.20995,386,209,6.878150977,Spreads And,Grocery,Cosm&Whd H
11698087,2664.4089,373,241,6.935256408,Pork,Meat,Pork Rib R
11633638,2663.15994,570,321,4.363450251,Deli Meats-,Deli,Comp XLean
13902590,2661.41979,447,257,5.719060168,Paper,Grocery,Scotties S
11746249,2661.23,1207,627,2.188168193,Milk Produc,Dairy,Farmers Wh
11741832,2660.92995,1267,614,2.200934615,Cooking Veg,Produce,Brussel Sp
11683465,2658.50915,348,192,7.519306009,Boxed Meat,Meat,Comp Chick
14916327,2657.94999,636,260,4.099044614,Refrigerate,Produce,FreshExp J
12789598,2656.78,643,247,4.099563863,Pastries,Instore Bake,Mini Danis
12787616,2648.32992,459,291,5.510508273,Rice,Grocery,Sensatns W
15016571,2647.75984,439,237,5.83206984,Dairy Chees,Dairy,Comp Chees
11634178,2644.71984,402,113,6.504278284,Bistro,Home Meal Re,Breaded Co
13056660,2639.96989,551,313,4.502240346,Deli Meats-,Deli,Comp Ck Br
14389774,2635.28997,727,221,3.457947648,Other Fruit,Produce,Nutty Gree
13043420,2633.66,689,175,3.77030479,Muffins,Instore Bake,Muffin Con
11645984,2632.19,595,199,4.387966387,Sandwich / ,Home Meal Re,Sandwich I
14239091,2632.12994,785,346,2.795411409,Frozen Vege,Frozen Groce,Comp Brocc
11660687,2626.69993,683,367,3.411373383,Pasta,Grocery,Classico S
11686934,2626.26997,579,316,4.173413917,Frozen Dess,Frozen Groce,Comp Whole
13035022,2623.27997,376,156,6.955413293,Sushi,Seafood,Chicken Te
11699964,2620.41966,552,235,3.790767148,Pork,Meat,Pork Hocks
11951698,2619.21,909,544,2.805363436,Frozen Vege,Frozen Groce,Comp Small
14502888,2614.83992,583,317,4.051049863,Frozen Pizz,Frozen Groce,Delissio P
11678806,2614.20741,262,189,9.623929036,Chicken,Meat,Whole Chic
11670852,2610.74975,817,414,1.344126029,Canned and ,Grocery,ClovLeaf T
11750914,2608,646,352,3.996981424,Baking,Grocery,RobinHd Fl
11657345,2601.39997,873,385,2.857290463,Salad Items,Produce,Boston Let
14091953,2601.22,1008,454,2.295481629,Chips,Grocery,Pringles O
11599293,2600.46,586,308,4.384606164,Pickles-Ant,Deli,SumFresh T
14230598,2599.59992,763,184,2.838317981,Alternative,Grocery,Monster En
11633642,2599.57981,545,290,4.360599239,Deli Meats-,Deli,Comp XLean
14538269,2594.1999,475,215,4.633101684,Chicken,Meat,MarcAngl F
12880476,2592.72995,763,283,3.116732264,Refrigerate,Dairy,MinMaid Ma
11739946,2589.78993,397,158,6.521598559,Mushrooms,Produce,Sliced Mus
11697198,2589.0497,780,220,2.106930441,Soft Drinks,Grocery,CocaCola Z
11698101,2588.89782,288,156,8.720131589,Pork,Meat,Pork Shoul
11695808,2584.98981,512,201,4.695870739,Bistro,Home Meal Re,NW Hot Sum
11739408,2583.99997,693,325,3.553869551,Pies,Instore Bake,Comp Apple
11847126,2583.74999,665,347,3.691844876,Rice,Grocery,Comp Rice 
14388199,2578.88957,564,217,3.886942639,Chicken,Meat,Sensatns C
11645972,2572.43,772,240,3.304304291,Sandwich / ,Home Meal Re,Sandwich T
11781797,2572.25949,365,94,6.34409063,Organic And,Dairy,Neilson Or
14856710,2570.70991,413,282,5.933980499,Dairy Chees,Dairy,CrackBar C
11697161,2569.50792,259,80,9.561807,Organic &Na,Grocery,Just Us It
11754070,2564.83999,1252,403,1.775782667,Water,Grocery,Dasani Min
11746303,2562.96,1063,442,2.275922787,Milk Produc,Dairy,Scotsbrn 1
12856683,2561.75989,519,236,4.695414162,Yogurt,Dairy,DanonAct Y
12807632,2560.75999,692,339,3.392807522,Bread Produ,Commercial B,Dempster B
11676188,2559.68,961,289,2.428373306,Soft Drinks,Grocery,Pepsi
13778466,2555.03,876,334,2.828091429,Salads,Home Meal Re,Side Chick
14199102,2554.79989,453,150,5.54279367,Salads,Home Meal Re,Executive 
11742279,2554.08,885,289,2.84311086,Pastries,Instore Bake,Pinwheels
11737591,2551.58,842,441,3.02572619,Condiment,Grocery,Heinz Upsi
13777319,2548.88995,660,301,3.659528853,Soft Drinks,Grocery,CanadDry G
14345325,2547.28,832,335,2.996084337,Breads,Instore Bake,Artisan Ba
12204712,2544.9599,422,250,5.700222669,Dairy Chees,Dairy,CrackBar C
11676842,2544.65,3002,788,0.696487033,Water,Grocery,Big 8 Spri
15145970,2544.1281,274,176,8.778856068,Chicken,Meat,Sens Chick
11781796,2531.59971,369,109,6.467750285,Organic And,Dairy,Neilson Or
14327189,2530.31998,570,274,3.996531916,Other Baker,Instore Bake,Comp TB Br
11746283,2527.36988,610,167,3.854950754,Milk Produc,Dairy,Scotsbrn M
13035024,2525.42997,360,150,6.973416625,Sushi,Seafood,Beef Teriy
11658515,2522.93,619,209,3.876122779,Organic And,Dairy,AlmdFrsh B
11683459,2522.82946,342,202,7.283048343,Boxed Meat,Meat,Comp Chick
12788644,2521.85991,334,168,7.450381401,Organic Pro,Produce,CompOrg Ap
13966659,2520.17999,690,340,3.555376797,Deli Cheese,Deli,Chs 30Mo P
11627586,2519.61996,852,346,2.826670573,Paper,Grocery,WhiteSwn B
11959190,2519.03958,436,194,5.757189415,Deli Meats-,Deli,Sensatns T
11673604,2511.81945,362,179,6.309975957,Horticultur,Floral,Design You
14538273,2507.72998,478,253,4.705667353,Chicken,Meat,MarcAngl C
11659117,2505.78972,436,119,5.309623341,Milk Produc,Dairy,Natrel Lac
13778464,2504.33,843,337,2.887034401,Salads,Home Meal Re,Side Spina
11851862,2503.20995,386,164,6.453860039,Rice,Grocery,Comp Rices
14345187,2499.05888,437,172,5.077364255,Beef,Meat,AspenRdg B
11625338,2496.23993,279,120,8.82164862,Milk Produc,Dairy,Farmers Ch
11643403,2496.22,905,606,2.706618785,Sugar,Grocery,Redpath Su
11738327,2495.38996,576,230,4.186532845,Organic Pro,Produce,Organic Ba
11742590,2492.50973,539,310,4.600685394,Cooking Veg,Produce,Buttercup 
13886961,2491.53934,264,127,8.620099328,Smoked / Sa,Seafood,Sensatns A
11656327,2491.02988,476,256,4.581000854,Cereal,Grocery,Kelloggs V
11608214,2488.34,578,316,4.216452174,Pickles-Ant,Deli,SumFresh R
11690575,2487.87,854,441,2.751092832,Refrigerate,Produce,Sweet Peti
11832821,2486.02971,534,253,4.131114989,Fin-Fish Fr,Seafood,Steelhead 
11881060,2484.77,947,364,2.478581485,Salads,Home Meal Re,GourmMin B
14249658,2482.88991,607,318,3.522827245,Cereal,Grocery,HrvCrunc C
11693421,2482.24999,276,47,8.97554346,OTC,Health Care,Comp Aceta
11658516,2482.20998,589,162,3.866848061,Organic And,Dairy,AlmdFrsh B
11741819,2482.05998,871,516,2.727792896,Cooking Veg,Produce,Broccoli
11695811,2479.61,570,241,4.282442882,Bistro,Home Meal Re,NW Summer 
12932801,2478.59823,337,164,6.282038222,Beef,Meat,SterlSil B
14340236,2478.45928,356,171,6.404619228,Chicken,Meat,BlueGse Sp
11703590,2472.72995,661,286,3.512853515,Chips,Grocery,MissVick O
12788249,2471.39999,678,328,3.482967058,Organic Pro,Produce,CompOrg Ro
11670855,2470.16933,418,234,3.120701318,Canned and ,Grocery,ClovLeaf T
13796963,2469.5,532,211,4.49,Sushi,Seafood,Dumpling S
15162405,2459.22927,252,154,9.63025062,Paper,Grocery,Cashmere B
14909815,2457.05989,568,349,3.819567089,Dairy Chees,Dairy,Kraft Chee
12880464,2455.38989,373,204,6.384530684,Deli Meats-,Deli,MapleLea N
12532087,2454.61,788,453,2.943808917,Salad Items,Produce,Cucumbers 
11842762,2452.26988,387,203,6.145471714,Deli Meats-,Deli,MapleLea N
12833772,2451.53,566,285,4.126042403,Frozen Dess,Frozen Groce,Comp Cherr
12932707,2450.43903,300,200,7.769813177,Beef,Meat,SterlSil B
11624139,2444.88997,630,322,3.788346566,Pickles-Ant,Deli,SumFresh G
11672055,2437.35991,439,224,5.383995331,Deli Cheese,Deli,Boursin Ch
11746211,2437.11989,494,246,4.303616678,Milk Produc,Dairy,Scotsbrn C
11743728,2436.21998,642,332,3.782673149,Cooking Veg,Produce,Bunch Beet
12788248,2436.0499,439,239,5.435528173,Organic Pro,Produce,Comp Baby 
12774504,2434.22992,669,279,2.748625215,Pork,Meat,Pork Breas
11695992,2430.66993,1022,585,1.842647341,Butter And ,Dairy,Imperial M
11627223,2429.38978,409,152,5.607287328,Frozen Ice ,Frozen Groce,HaagnDaz I
13957619,2426.14997,576,240,3.759571745,Yogurt,Dairy,Danone Oik
11635987,2425.62787,252,97,9.109634921,Chicken,Meat,Prime Full
13884731,2422.04,828,299,2.876138015,Salads,Home Meal Re,Executive 
11873447,2419.03999,741,226,3.160112608,Sandwich / ,Home Meal Re,Chicken Sa
11627237,2418.07976,399,200,5.640726548,Frozen Ice ,Frozen Groce,HaagnDaz I
14237875,2416.76997,342,182,5.826701047,Paper,Grocery,Cashmere U
11666111,2415.0696,289,198,8.37969783,Oil,Grocery,Bertolli O
11698796,2412.77982,679,268,2.721185233,Pork,Meat,Pork Rible
11670544,2412.37983,501,196,4.40251482,Organic And,Dairy,Liberty 2.
12787352,2404.94978,376,178,6.091192088,Smoked / Sa,Seafood,Sensatns S
11620208,2404.80991,426,222,5.496470962,Cereal,Grocery,GenMills C
11666567,2404.70999,500,252,4.79000999,Spreads And,Grocery,Kraft Pean
11601365,2403.18969,484,185,4.589038444,Horticultur,Floral,Rose Bouqu
11602718,2401.8495,406,158,5.878939692,Deli Meats-,Deli,Bittner Sl
11744485,2401.72,687,401,3.400510949,Salted Snac,Grocery,Christie P
11735871,2401.06997,805,458,2.849360722,Cooking Veg,Produce,Parsnips
13043426,2400.68,604,235,3.979834163,Muffins,Instore Bake,Muffin Wil
11872779,2395.40994,574,308,3.884490878,Alternative,Instore Bake,Comp Torti
15265026,2395.16997,465,253,4.917507166,Cereal,Grocery,Kellogg Ce
13789472,2394.22882,276,104,8.644548895,Cooking Veg,Produce,Greek Sala
15065936,2392.33996,447,279,5.190531804,Dairy Chees,Dairy,BlkDiamd C
11671517,2387.89999,705,289,2.911500945,Refrigerate,Produce,Sunrise To
11702691,2382.3989,348,213,5.67211046,Pork,Meat,Pork Sirln
11646284,2381.95999,744,222,3.10679211,Sandwich / ,Home Meal Re,Ham Cheese
11697787,2380.78959,326,163,6.648639479,Fin Fish Fr,Seafood,High Liner
12473796,2380.35,728,354,2.967427785,Refrigerate,Dairy,MinMaid Or
11699931,2379.60995,657,256,3.543832038,Cookies,Instore Bake,Hermit Coo
14345131,2376.72857,300,129,6.717285317,Beef,Meat,AspeRdg St
11668166,2370.99994,1425,775,0.830357809,Soup,Grocery,Campbell T
14899961,2370.62998,736,326,3.011251695,Chips,Grocery,Lays Chips
14388319,2370.4,916,388,2.439431694,Breads,Instore Bake,White Bagu
11675334,2369.99763,239,128,9.254872196,Spreads And,Grocery,Pure Nova 
14502889,2369.43993,526,289,4.088703408,Frozen Pizz,Frozen Groce,Delissio P
11681761,2369.18,2260,411,0.871441881,Cookies,Instore Bake,Chocolate 
11666822,2368.41997,671,371,3.194610027,Processed,Meat,MapleLea W
15281820,2365.16937,282,179,8.262509839,Paper,Grocery,Cashmere U
11673611,2364.5494,317,148,6.495343037,Horticultur,Floral,Design Yr 
12787586,2358.31985,285,188,8.013450467,Spreads And,Grocery,Sensatns M
14383629,2355.73998,479,280,4.800571815,Apple And P,Produce,Red Delici
11741664,2353.28,779,394,3.074391172,Apple And P,Produce,Large Gran
11748787,2353.19998,637,312,2.843736256,Internation,Grocery,Tosca Coco
12225630,2351.32,1556,979,1.611092554,Banana,Produce,Bananas
14565142,2350.36986,557,205,3.618213354,Organic And,Dairy,BlueDiam A
11697152,2349.65799,235,94,9.690034309,Organic &Na,Grocery,Just Us Co
11746240,2345.20954,387,119,5.450761351,Milk Produc,Dairy,Farmers Mi
15540806,2344.67989,558,360,4.161832031,Household O,Grocery,GladWste K
14543013,2344.44993,401,189,5.575477893,Frozen Pizz,Frozen Groce,Delissio P
11614110,2343.71995,579,312,3.544970937,Organic Pro,Produce,Blueberry 
11842992,2343.35994,635,276,3.289206329,Processed,Meat,Comp Wiene
11646279,2341.83999,744,216,2.886907328,Sandwich / ,Home Meal Re,Seafood Sa
11633298,2341.17999,681,342,3.415749997,Salad Dress,Grocery,Hellmann R
11673591,2339.50943,341,157,5.878102213,Horticultur,Floral,Design You
11599734,2339.44995,566,300,3.735997022,Baking,Grocery,Hershey Mi
14345329,2334.32,885,379,2.512929864,Breads,Instore Bake,Artisan De
12741322,2331.76,503,261,4.609920477,Spreads And,Grocery,Nutella Sp
14101796,2331.43997,262,112,8.841373989,Deli Cheese,Deli,Baldersn C
12162029,2327.99,861,341,2.68870974,Cooking Veg,Produce,Carrot & C
14230610,2327.22,866,455,2.434797688,Salted Snac,Grocery,Christie R
11749520,2323.17994,609,225,3.636020768,Bread Produ,Commercial B,Rye Brd Lt
11740766,2321.79998,1041,475,2.203645322,Apple And P,Produce,Cortland A
14339662,2321.65997,486,233,4.465644691,Frozen Pizz,Frozen Groce,McCain Ris
12932803,2321.54984,499,220,4.353346563,Beef,Meat,SterlSil C
11618388,2320.83999,476,279,4.767410516,Paper,Grocery,Majesta Pa
11732656,2319.87929,290,98,6.724830524,Pet,Grocery,YestrNew C
12932809,2318.94984,513,275,4.038853008,Beef,Meat,Sirn Tip E
14908528,2316.14995,1742,500,1.045209449,Alternative,Grocery,Nestea Gre
11606250,2315.47991,472,225,4.406504174,Dairy Chees,Dairy,Comp Chees
12162033,2315.13999,675,227,3.402279007,Cooking Veg,Produce,Carrots & 
11698569,2314.33987,448,222,4.899612098,Processed,Meat,Johnsnvl O
11744933,2309.91874,325,145,5.898628057,Lamb,Meat,Lamb Shank
11684819,2308.36999,532,236,4.211345906,Pickles-Ant,Deli,SumFresh S
14001171,2308.04991,445,206,4.372224657,Organic &Na,Grocery,Casbah Org
12787353,2306.62982,385,204,5.784095013,Smoked / Sa,Seafood,Sensatns A
11679917,2304.42991,700,351,3.2714213,Deli Meats-,Deli,Comp Old F
12807629,2297.47,588,253,3.579931741,Bread Produ,Commercial B,Dempster B
14409740,2296.50986,542,240,3.58650669,Yogurt,Dairy,Liberte Yo
13797797,2292.89997,1000,268,2.156547372,Other Fruit,Produce,Honeydew C
14066846,2292.16797,342,105,6.239283026,Chicken,Meat,Mina Chick
11627226,2290.78975,379,168,5.594730027,Frozen Ice ,Frozen Groce,HaagnDaz I
11746205,2288.04,967,571,2.237122153,Milk Produc,Dairy,Scotsbrn S
11627232,2285.07962,360,158,5.636554763,Frozen Ice ,Frozen Groce,HaagnDaz I
11732003,2284.98858,276,143,8.090867782,Fin-Fish Fr,Seafood,Atl Salm 1
14294422,2279.80791,240,155,7.5908682,Ham,Meat,MapleLea H
11723337,2278.63,1358,643,1.679097996,Garlic Onio,Produce,Vidalia Sw
12788377,2274.53986,363,198,6.109833153,Dairy Chees,Dairy,CompBal Mo
11702307,2266.39991,750,331,3.022456379,Organic Pro,Produce,Tomato Hot
15673356,2266.17781,237,116,8.388233846,Chicken,Meat,Sens Bnls 
12787144,2264.52996,305,141,7.350917975,Deli Cheese,Deli,Sensatns G
14566386,2261.2294,237,122,9.264681289,Boxed Meat,Meat,Prime Chic
15165131,2260.6599,352,229,6.071495598,Paper,Grocery,Royale Bat
11652149,2258.77995,654,324,3.012399162,Cereal,Grocery,Quaker IQO
15043196,2257.44997,631,304,3.415763325,Processed,Meat,Sunrise Bo
11746170,2255.77999,581,208,3.856282268,Milk Produc,Dairy,Scotsbrn M
13870755,2255.558,266,158,8.259967547,Beef,Meat,SterlSil B
14502890,2252.82995,495,298,4.219595096,Frozen Pizz,Frozen Groce,Delissio P
11744853,2250.13984,638,336,3.133965961,Bread Produ,Commercial B,Bens Villa
11680578,2249.78999,615,321,3.549257447,Bread Produ,Commercial B,Snairs Gar
14964171,2247.92982,225,96,9.5907996,Hot Beverag,Grocery,Tim Horton
11749947,2247.36979,678,270,2.68609814,Bread Produ,Commercial B,Pita Brd L
11668007,2246.84989,675,344,2.365080742,Soup,Grocery,CampChky S
11704373,2243.73987,414,221,5.122033775,Processed,Meat,Schndr Che
11852045,2242.98998,569,326,2.962389762,Deli Meats-,Deli,ChrisBro D
12187916,2242.68992,507,278,3.970171569,Cereal,Grocery,Post Shred
11746292,2241.68998,1199,406,1.628149846,Milk Produc,Dairy,Scotsbrn 1
11663168,2240.9999,283,143,7.807178393,Horticultur,Floral,Ready To G
12889408,2240.98997,553,210,3.922841512,Tomatoes,Produce,Tomato HH 
11695978,2239.64999,646,420,3.405077636,Butter And ,Dairy,Imperial M
14198897,2238.83975,386,220,5.327177193,Processed,Meat,Olymel Bac
11711358,2238.50974,499,246,3.293460101,Household O,Grocery,Bin Doctor
11699067,2234.3989,264,182,7.852029238,Beef,Meat,Cross Rib 
11669487,2233.36996,485,232,4.53452278,Bread Produ,Commercial B,Dempsters 
11620191,2232.89994,409,166,5.294150263,Cereal,Grocery,GenMills C
12712655,2230.88,519,279,4.230637066,Peppers&Hot,Produce,Comp Peppe
11620533,2229.24993,501,286,4.143229945,Cereal,Grocery,GenMills C
11631184,2229.14997,484,252,4.522176281,Bread Produ,Commercial B,Dempster W
11748562,2228.05994,751,360,1.922106384,Canned Vege,Grocery,Unico Chic
14230617,2227.13997,767,450,2.496571046,Salted Snac,Grocery,Christie W
14354585,2224.43973,387,133,5.442771684,Sushi,Seafood,Sushi Rice
12611551,2218.67992,417,247,4.971007098,Frozen Dess,Frozen Groce,EuropBst 4
11609321,2209.99779,224,129,8.632278363,Fresh Crust,Seafood,Frz Lobste
12751398,2209.15,602,177,3.617948505,Party Trays,Deli,Mexican Mu
11731697,2208.95993,556,204,3.540876842,Yogurt,Dairy,Liberte Yo
11673441,2207.02,449,264,4.926383929,Condiment,Grocery,Heinz Easy
14369087,2206.89964,398,142,4.934296088,Chicken,Meat,BlueGse Gr
12932637,2197.59991,422,257,4.754984135,Butter And ,Dairy,Farmers Bu
13902663,2197,1920,620,1,Paper,Grocery,Signal P/T
11855048,2196.97832,256,135,8.37491552,Horticultur,Floral,Delight Bo
11696693,2196.53999,1236,582,1.274076513,Canned Vege,Grocery,Comp Peas 
14099487,2196.26824,241,151,8.836853112,Boxed Meat,Meat,Janes Chck
12139270,2195.71999,547,274,3.636660567,Frozen Pizz,Frozen Groce,McCain Pza
11760148,2194.79993,454,241,4.541548078,Organic Pro,Produce,Organic St
15628845,2192.45997,373,168,5.885309933,Apple And P,Produce,Granny Smi
12936587,2188.38995,708,395,2.710327198,Cookies,Grocery,Christie O
15164984,2186.61993,359,240,5.949832313,Paper,Grocery,SpongeTwl 
14270798,2186.39987,694,187,2.503554868,Organic &Na,Grocery,ThrstBud C
11837657,2181.50961,462,279,3.614076229,Dairy Chees,Dairy,Comp Cream
13881108,2177.26,563,298,3.739661922,Organic &Na,Grocery,QuePasa To
11738689,2177.13993,454,196,4.372420828,Organic And,Dairy,Liberte Yo
11746200,2174.58953,319,190,6.080995086,Butter And ,Dairy,Lactanti B
11630721,2173.95993,543,217,3.835883798,Other Fruit,Produce,Meridol Pa
12548115,2171.54999,555,367,3.835754828,Peppers&Hot,Produce,Mini Bell 
11703937,2162.13997,843,410,2.607159192,Other Fruit,Produce,Black Plum
14383637,2161.39,675,413,3.194107143,Potatoes,Produce,Potato Bag
14536952,2158.19994,333,224,5.775210135,Paper,Grocery,Royale Tig
11781795,2157.88963,310,86,6.345343508,Organic And,Dairy,Neilson Or
13902583,2156.23998,366,216,5.255150658,Paper,Grocery,Royale Bat
15223004,2154.41989,250,94,8.431405402,Internation,Grocery,Coke with 
